business_status,name,user_ratings_total,rating,vicinity,lat,lng,types,place_id,phone_number
OPERATIONAL,Bar do marcelo,,,"Rua Mar e Céu - Guarapes, Natal",-5.8223888,-35.2631547,"['bar', 'point_of_interest', 'establishment']",ChIJMxVD5eFVsgcRvouvbROPA98,
CLOSED_TEMPORARILY,Boteco Do Zeca,1.0,3.0,"Rua Indomar - Guarapés, Natal",-5.8265614,-35.2578855,"['bar', 'point_of_interest', 'establishment']",ChIJB1lGbh1VsgcRFZUCzO2rYpc,
OPERATIONAL,Área 93',,,"Rua Rainha do Mar, 185 - Guarapes, Natal",-5.827783900000001,-35.25957949999999,"['bar', 'point_of_interest', 'establishment']",ChIJvS9_NJZVsgcRtPqom-Ch-1I,
OPERATIONAL,Bar do Flamengo SEDE DOS FLAPAIXONADOS,30.0,4.5,"Rua Indomar, 12 - Felipe Camarão, Natal",-5.827241899999999,-35.2576375,"['bar', 'point_of_interest', 'establishment']",ChIJdf4ZQR1VsgcR140wgOPC0fA,
OPERATIONAL,Espaço feminino Danielle,,,"Rua Tibiriça - Felipe Camarão, Natal",-5.822962100000001,-35.2566382,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJU_2UOYNVsgcRNsut2ehNY68,
CLOSED_TEMPORARILY,Espetinho Do Jhonny,16.0,4.2,"224, Rua Ferro Cardoso, 200 - Felipe Camarão, Natal",-5.827496,-35.2576407,"['bar', 'point_of_interest', 'establishment']",ChIJqcAbRh1VsgcRfHDBXc9ydPQ,
OPERATIONAL,Bar da Fava Restaurante,250.0,4.4,"Rua Indomar - Felipe Camarão, Natal",-5.8200386,-35.26075659999999,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJk17faOBUsgcRTLKzqEiUc6Y,
CLOSED_TEMPORARILY,Conveniência Do Lindo,,,"Rua Mira Mangue - Guarapes, Natal",-5.8267403,-35.2642381,"['bar', 'point_of_interest', 'establishment']",ChIJD2p1X-NUsgcR3BlGc9cEs_Q,
CLOSED_TEMPORARILY,Novo Bar,12.0,4.0,"Rua Maristela Alves, 150 - Guarapes, Natal",-5.824401700000001,-35.2560174,"['bar', 'point_of_interest', 'establishment']",ChIJdctXLRxVsgcRFsMgQeDWsXg,
OPERATIONAL,Área 93',,,"Rua Ferro Cardoso - Felipe Camarão, Natal",-5.8272213,-35.25678499999999,"['bar', 'point_of_interest', 'establishment']",ChIJe5ypb49VsgcRZcA0YFJnIjI,
CLOSED_TEMPORARILY,Dobradinha bar,,,"R. Mar e Céu, 252 - Felipe camarão rua, Natal",-5.8241497,-35.26555859999999,"['bar', 'point_of_interest', 'establishment']",ChIJmwM7zRdVsgcRb-OhvHBfEp4,
OPERATIONAL,Restaurante e Bar do Lulu,109.0,4.4,"1195-1287, Avenida Presidente Raniere Mazzilli, 39 - Felipe Camarão, Natal",-5.8193535,-35.2620184,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJPeiQg-BUsgcR1BdZaqY7q7E,
OPERATIONAL,.,,,"Rua Monte castelo, 30, Natal",-5.8190469,-35.2625813,"['bar', 'point_of_interest', 'establishment']",ChIJUfL27c9VsgcRNmkB2ySQaOs,
OPERATIONAL,.,,,"Rua Monte castelo, 30, Natal",-5.8190469,-35.2625813,"['bar', 'point_of_interest', 'establishment']",ChIJz0PMSwBVsgcRSlkYfjRTUGQ,
OPERATIONAL,.,,,"Rua Monte castelo, 30, Natal",-5.8190469,-35.2625813,"['bar', 'point_of_interest', 'establishment']",ChIJVR3DAupVsgcRm01NfPXg8mA,
OPERATIONAL,BAR & PETISCARIA CENTRAL,,,"Avenida Nossa Senhora do Livramento - Felipe Camarão, Natal",-5.824002700000001,-35.2546795,"['bar', 'point_of_interest', 'establishment']",ChIJ8xoeIBxVsgcRFhgHXM1EDb4,
CLOSED_TEMPORARILY,Tops gela,6.0,5.0,"Rua Professor Antônio Trigueiro, 793 - Guarapes, Natal",-5.827813700000001,-35.25483609999999,"['bar', 'point_of_interest', 'establishment']",ChIJU_9-8RlVsgcReqz7thpl9B0,
OPERATIONAL,BAR DO ZECA,,,"Rua Francisca Campos, 576 - Felipe Camarão, Natal",-5.828955800000001,-35.2555658,"['bar', 'point_of_interest', 'establishment']",ChIJGZmlJQNVsgcRgUEHzkDvPa8,
OPERATIONAL,Espetinho Do Jr,87.0,4.6,"Rua Francisca Campos, 389-523 - Guarapes, Natal",-5.828810100000001,-35.2546769,"['bar', 'point_of_interest', 'establishment']",ChIJnwHLNwNVsgcRXGSWG5xRzVk,
OPERATIONAL,Tucano Bar,2.0,3.5,"Rua Mirai - Felipe Camarão, Natal",-5.822998999999998,-35.267792,"['bar', 'point_of_interest', 'establishment']",ChIJLTzhd-ZUsgcRwrXmf6qMlDk,
CLOSED_TEMPORARILY,Espetinho do Arthur,1.0,5.0,"Rua Santa Cristina, 111 - Felipe Camarão, Natal",-5.8242875,-35.2529142,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ-ym5IkpVsgcRctoN_Fu5dus,
CLOSED_TEMPORARILY,Bar Do Edvaldo,11.0,3.5,"Avenida Presidente Raniere Mazzilli, 226 - Felipe Camarão, Natal",-5.8216188,-35.2534281,"['car_dealer', 'bar', 'store', 'point_of_interest', 'establishment']",ChIJ43wEKx9VsgcRfFPTGdt0-IA,
OPERATIONAL,Negão Bar,,,Brazil,-5.8256029,-35.2521893,"['bar', 'point_of_interest', 'establishment']",ChIJ3YPClhtVsgcR9qfmNBUO8kA,
OPERATIONAL,Espetinho do Galego,248.0,4.4,"Altura da R. Henrique Dias, Avenida Lima e Silva, S/N - Bom Pastor, Natal",-5.8142174,-35.2385449,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJAwyE9jhVsgcRgHIv8Q2xamY,
CLOSED_TEMPORARILY,Central Bar,,,"Avenida Capitão-Mor Gouveia - Felipe Camarão, Natal",-5.816877700000002,-35.2455101,"['bar', 'point_of_interest', 'establishment']",ChIJWYs08zxVsgcReoodTOEnZu4,
OPERATIONAL,Bar Serve Bem,11.0,4.7,"Avenida Bom Pastor, 1221 - Bom Pastor, Natal",-5.815493000000001,-35.2431304,"['bar', 'point_of_interest', 'establishment']",ChIJy8A28DtVsgcRNkTa3IWoEt8,
CLOSED_TEMPORARILY,Casa do Thiago,5.0,4.4,"Rua Barra Velha, 12 - Bom Pastor, Natal",-5.813878,-35.246224,"['bar', 'point_of_interest', 'establishment']",ChIJ-djTAjtVsgcRKEvutr4DrMo,
OPERATIONAL,Bar Do Pirata,,,Brazil,-5.8151714,-35.24828119999999,"['bar', 'point_of_interest', 'establishment']",ChIJLa3wriRVsgcRohOalJb9HaE,
OPERATIONAL,Bar do Flamengo,3.0,4.7,"Felipe Camarão, Natal",-5.8207731,-35.2456797,"['bar', 'point_of_interest', 'establishment']",ChIJ6fdaw91VsgcRcELutR1XUW0,
OPERATIONAL,Cigarreira Da Resenha,1.0,4.0,"Avenida Capitão-Mor Gouveia - Felipe Camarão, Natal",-5.8184168,-35.2412006,"['bar', 'point_of_interest', 'establishment']",ChIJ0WK3YT5VsgcRTSENe2APUV8,
OPERATIONAL,Bar Da Fia,6.0,5.0,"Travessa São Domingos, 150 - Bom Pastor, Natal",-5.814890099999999,-35.2496085,"['bar', 'point_of_interest', 'establishment']",ChIJt7iikCRVsgcR8c_e2w5WUEg,
CLOSED_TEMPORARILY,Estação Musical,5.0,4.8,"Rua Barão de Mauá, 46 - Bom Pastor, Natal",-5.8172873,-35.24059399999999,"['bar', 'point_of_interest', 'establishment']",ChIJ9bc137ZVsgcR9c2TPQyJW_o,
OPERATIONAL,Bar Do Amigo,22.0,4.7,Brazil,-5.8163645,-35.23995379999999,"['bar', 'point_of_interest', 'establishment']",ChIJO0KN0z5VsgcRcVEP4RGFUK0,
CLOSED_TEMPORARILY,BAR DO EDUARDO,,,"Rua Bagé - Cidade da Esperança, Natal",-5.8201579,-35.2407417,"['bar', 'point_of_interest', 'establishment']",ChIJJSGxIz5VsgcROXlbflZ4Mho,
OPERATIONAL,Bodega do Tonho,,,"Rua Bianor Medeiros - Bom Pastor, Natal",-5.815816300000001,-35.2388655,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJIZ9RDTNVsgcR50zHYGRbNVo,
CLOSED_TEMPORARILY,Bar & Espetinho Da Fia,,,"Rua Santa Clara, 345 - Felipe Camarão, Natal",-5.823004399999999,-35.24932519999999,"['bar', 'point_of_interest', 'establishment']",ChIJL7ojvxlVsgcR36ZstKzKr0w,
CLOSED_TEMPORARILY,Espaço AV,2.0,5.0,"Rua Gramado, 52 - Cidade da Esperança, Natal",-5.821372199999999,-35.2395249,"['bar', 'point_of_interest', 'establishment']",ChIJZcHu7OdVsgcRSSnH4M2fFPk,
CLOSED_TEMPORARILY,Gj Bar & Conveniência,,,"Rua Santa Clara, 366 - Felipe Camarão, Natal",-5.8235892,-35.2489681,"['bar', 'point_of_interest', 'establishment']",ChIJBWJu7BlVsgcRU2DNMK9JOuk,
CLOSED_TEMPORARILY,Boteco Vale Night Natal,1.0,5.0,"Rua Santa Clara - Felipe Camarão, Natal",-5.8242166,-35.2483352,"['bar', 'point_of_interest', 'establishment']",ChIJS8rNZFdVsgcRTAqZKL6SKpM,
OPERATIONAL,Bar Suvaco da Cobra,21.0,3.5,"Rua Buenos Aires, 3892 - Felipe Camarão, Natal",-5.8247576,-35.2440179,"['bar', 'point_of_interest', 'establishment']",ChIJhzP92RZVsgcRlQEZHC0_gwA,
CLOSED_TEMPORARILY,Luanna rayana esmalteria,,,"Rua Santa Helena, 230 - Felipe Camarão, Natal",-5.8236843,-35.2497994,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJb7OrkzdVsgcRcvur8q2jIN0,
OPERATIONAL,Esquina Bar,14.0,4.3,"Avenida Miguel Castro, 79 - Cambuim, Natal",-5.812418999999999,-35.2385804,"['bar', 'point_of_interest', 'establishment']",ChIJr8xROzhVsgcRq2Vlf-nQEgY,
OPERATIONAL,E Gela E Queijo Bar E Restaurante,43.0,4.1,"Avenida Paraíba - Cidade da Esperança, Natal",-5.8238194,-35.23676150000001,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",ChIJoWoMTGtVsgcRrLge1kHQ60U,
CLOSED_TEMPORARILY,Bar Da Baiana,14.0,4.3,"105, Rua São Luís, 1 - Cidade da Esperança, Natal",-5.825937799999999,-35.23179389999999,"['bar', 'point_of_interest', 'establishment']",ChIJr9ahBmxVsgcRGG4TdHcEZbk,
CLOSED_TEMPORARILY,Dobradinha Brócoles,185.0,4.1,"278, Rua Silvio Caldas, 216 - Cidade da Esperança, Natal",-5.824358600000001,-35.2329283,"['bar', 'point_of_interest', 'establishment']",ChIJp7gsvmtVsgcRQ6BV6-fTdaY,
OPERATIONAL,Bodega Do Assis,,,Brazil,-5.822885299999999,-35.2284726,"['bar', 'point_of_interest', 'establishment']",ChIJccXmTGhVsgcRakpEl8o6a28,
CLOSED_TEMPORARILY,Bar Praça Flavio Braga,10.0,4.0,"19, Rua Campina Grande, 1 - Cidade da Esperança, Natal",-5.8235031,-35.2341413,"['bar', 'point_of_interest', 'establishment']",ChIJk8DPq2tVsgcRJ_fmKZWuTIg,
OPERATIONAL,Bar Do Ozaka,6.0,5.0,"Avenida Paraíba, 88 - Cidade da Esperança, Natal",-5.8243436,-35.23468810000001,"['bar', 'point_of_interest', 'establishment']",ChIJwUlwcmtVsgcR-AB4SOP35ig,
OPERATIONAL,Bodega Mané,2863.0,4.6,"1589, Avenida Jerônimo Câmara, 1477 - Nossa Senhora de Nazaré, Natal",-5.8202968,-35.2293127,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJFdHBZ0JVsgcRikpouyzQTvw,
OPERATIONAL,Kantinho Do Osaka,247.0,4.3,"Avenida Paraíba, 16 - Cidade da Esperança, Natal",-5.8242829,-35.2349211,"['bar', 'point_of_interest', 'establishment']",ChIJb-sobWtVsgcRz_AGlpyd0G4,
OPERATIONAL,Bar DO Pica Pau Ypióca,,,Brazil,-5.826331499999998,-35.2345544,"['bar', 'point_of_interest', 'establishment']",ChIJjfdSjGxVsgcR34B6ZRVplhc,
OPERATIONAL,Ask - Comanda Digital,,,"Rua Raimundo Chaves, 1621 - Lagoa Nova, Natal",-5.8273712,-35.2268432,"['bar', 'point_of_interest', 'establishment']",ChIJP2fSYnxVsgcRlPKF-6jqHNo,
OPERATIONAL,BAR DO BANDEIRA,3.0,4.7,"Rua dos Caicós, 1898 - Dix-Sept Rosado, Natal",-5.819899899999998,-35.2323231,"['bar', 'point_of_interest', 'establishment']",ChIJZRh6k0FVsgcR7j3uMt2reao,
OPERATIONAL,Bar e restaurante da Eliene,2.0,4.5,"Avenida Capitão-Mor Gouveia, 1544 - Cidade da Esperança, Natal",-5.820997899999999,-35.2340373,"['bar', 'point_of_interest', 'establishment']",ChIJvz9pK6lVsgcRUUcW9V8pmwc,
OPERATIONAL,Espetinho e frango assado do Thiago filial,3.0,5.0,"Avenida Interventor Mário Câmara, 2467 - Lagoa Nova, Natal",-5.829084700000001,-35.2327204,"['bar', 'point_of_interest', 'establishment']",ChIJL7W8uQJVsgcRHFD-0vuvsow,
OPERATIONAL,Jane's Beer,,,"Avenida Jerônimo Câmara - Nossa Senhora de Nazaré, Natal",-5.819295599999999,-35.2313839,"['bar', 'point_of_interest', 'establishment']",ChIJpXVFh0FVsgcR3CFqLx76JCY,
OPERATIONAL,Espetinho do Djalma,,,"Avenida Jerônimo Câmara - Lagoa Nova, Natal",-5.8212361,-35.2261319,"['bar', 'point_of_interest', 'establishment']",ChIJzXJY_PpVsgcRTGeIKDikw6c,
CLOSED_TEMPORARILY,Bar e Restaurante 24 Horas,24.0,3.2,"Avenida Capitão-Mor Gouveia, 32 - Cidade da Esperança, Natal",-5.820698399999999,-35.234951,"['bar', 'point_of_interest', 'establishment']",ChIJc5SIJkBVsgcR574tiMti6VY,
CLOSED_TEMPORARILY,Gaguinho Bebidas,,,"Rua Adolfo Gordo, 712 - Cidade da Esperança, Natal",-5.8275647,-35.2353748,"['bar', 'point_of_interest', 'establishment']",ChIJXf9FH0BVsgcRXY_wKy7lYUQ,
OPERATIONAL,Esquina Nordestina,137.0,4.6,"Rua Recife, 59-111 - Cidade da Esperança, Natal",-5.827312399999999,-35.2357284,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJXRK_3mxVsgcRa3KTTbCEBUk,
OPERATIONAL,Restaurante Caicoense,1.0,4.0,"Unnamed Road - Lagoa Nova, Natal",-5.823480199999999,-35.22453,"['bar', 'point_of_interest', 'establishment']",ChIJZ1hHo95VsgcRUhXJdZVpY30,
OPERATIONAL,Bar Zinho,,,Brazil,-5.818566,-35.22888160000001,"['bar', 'point_of_interest', 'establishment']",ChIJWSUQpkNVsgcRuABzO2GoDOs,
CLOSED_TEMPORARILY,Espetinho Do Urubu,2.0,5.0,"Rua Souza, 40 - Cidade da Esperança, Natal",-5.820910500000001,-35.2356511,"['bar', 'point_of_interest', 'establishment']",ChIJzXjfVxZVsgcRaYmhzYCBy6A,
CLOSED_TEMPORARILY,Bar da Lúcia,,,"Rua Areias, 23 - Cidade da Esperança, Natal",-5.825636200000001,-35.2366832,"['bar', 'point_of_interest', 'establishment']",ChIJN6uu1n5VsgcRdFuVafVDzb4,
OPERATIONAL,Bar Do Mocoto,53.0,4.4,"Rua Areias, 23 - Cidade da Esperança, Natal",-5.825636200000001,-35.2366832,"['bar', 'point_of_interest', 'establishment']",ChIJ-1D8rGxVsgcRV4IoLw9k7QU,
CLOSED_TEMPORARILY,Boteco Gela 101,,,"Avenida Jerônimo Câmara - Lagoa Nova, Natal",-5.822054,-35.22463679999999,"['bar', 'point_of_interest', 'establishment']",ChIJKQojeoFVsgcR7wZGu-4JhKA,
OPERATIONAL,Oito Coquetéis,49.0,4.8,"Rua Jerônimo Cabral, 1637 - Candelária, Natal",-5.8290294,-35.2257883,"['bar', 'point_of_interest', 'establishment']",ChIJTzg71X5VsgcRB37ZPP7ZvPg,
CLOSED_TEMPORARILY,Bar Da Ana E Neide,,,"Avenida Capitão-Mor Gouveia, 502 - Cidade da Esperança, Natal",-5.820505499999999,-35.23565799999999,"['bar', 'point_of_interest', 'establishment']",ChIJgViqGUBVsgcRf677gpUB9xE,
OPERATIONAL,Iraci nail design,,,"Rua Manoel de Castro, 220 - Cidade da Esperança, Natal",-5.830247699999999,-35.2334492,"['bar', 'night_club', 'point_of_interest', 'establishment']",ChIJK2rZnm9VsgcRhWFMHvYBLcI,
OPERATIONAL,Ane Cabelos e Estética,8.0,5.0,"Rua Ibiara, 18A - Cidade da Esperança, Natal",-5.823158599999999,-35.23695349999999,"['bar', 'night_club', 'point_of_interest', 'establishment']",ChIJIyuWPFtVsgcR11Ume74LS04,
OPERATIONAL,Cremosão Pub Music,,,Brazil,-5.818219399999999,-35.2328507,"['bar', 'point_of_interest', 'establishment']",ChIJlQ76EkFVsgcRgNTnEJs8KAo,
CLOSED_TEMPORARILY,Bar Flaskback Org. Fofinho,,,"Rua dos Caicós, 2300 - Cidade da Esperança, Natal",-5.8178464,-35.2316093,"['bar', 'point_of_interest', 'establishment']",ChIJyaAeXkFVsgcR5zygwgdmjMU,
OPERATIONAL,Espetinho e frango assado do Thiago,33.0,4.5,"Rua Manoel de Castro, 318 - Cidade da Esperança, Natal",-5.8308426,-35.2328895,"['bar', 'point_of_interest', 'establishment']",ChIJE3yn7FNVsgcRZmdl-kX9HmM,
CLOSED_TEMPORARILY,Bar Do Feijão Verde,50.0,4.1,"Rua Manoel de Castro, 312 - Candelária, Natal",-5.8308308,-35.23298319999999,"['bar', 'point_of_interest', 'establishment']",ChIJCzWla3JVsgcR1FUHkCQapyw,
CLOSED_TEMPORARILY,Lá Beauté,,,"Rua Paulo Barros de Góes, 1840 - Lagoa Nova, Natal",-5.828270000000001,-35.22459159999999,"['bar', 'night_club', 'point_of_interest', 'establishment']",ChIJ02B18KRVsgcRYVC0fvzG6Hg,
OPERATIONAL,La Beauté Studio,3.0,5.0,"Rua Paulo Barros de Góes, 1840 - SALA 704 - Lagoa Nova, Natal",-5.828270000000001,-35.2245915,"['beauty_salon', 'bar', 'night_club', 'store', 'point_of_interest', 'establishment']",ChIJTSL-QtdVsgcRm6lJ5NIjfW8,
OPERATIONAL,Boteco do Arrumadinho,167.0,4.5,"Cidade da Esperança, Natal",-5.8232975,-35.23755320000001,"['bar', 'point_of_interest', 'establishment']",ChIJX7U5q5dVsgcRuPzkghmVKp0,
OPERATIONAL,Nordestino Bistrô,,,"Rua Cajazeiras, 49 - Cidade da Esperança, Natal",-5.821776599999999,-35.2372109,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",ChIJS5UUZHNVsgcR7FUErZiJy0A,
OPERATIONAL,Bodega do Marques,136.0,4.4,"Rua Nova Cruz, 2506 - Lagoa Nova, Natal",-5.8197588,-35.2249756,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",ChIJM_zS455VsgcRDxeZYc5yFQ0,
OPERATIONAL,Bodega do Júnior 2° unidade,5.0,3.2,"Rua Campina Grande, 121A - Cidade da Esperança, Natal",-5.8218438,-35.2372679,"['bar', 'point_of_interest', 'establishment']",ChIJUfDOrvZVsgcRVeA9V0VD_Kc,
OPERATIONAL,Beco da Gela Conveniência,,,"Travessa Interventor Mario Camara, 6 - Cidade da Esperança, Natal",-5.8312105,-35.2331751,"['bar', 'point_of_interest', 'establishment']",ChIJpQCCH4JVsgcReMyi1ri-3xE,
OPERATIONAL,TNT BAR - TÔ NO TRABALHO BAR,82.0,4.7,"Rua Cajazeiras, 369 - Cidade da Esperança, Natal",-5.8211449,-35.2371729,"['bar', 'point_of_interest', 'establishment']",ChIJf9b9rrJVsgcRYw-QZdP9D2k,
OPERATIONAL,Império botequim,6.0,4.3,"Rua Touros, 2510 - Lagoa Nova, Natal",-5.8201943,-35.224169,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJfS18h9ZVsgcRuUYYhRzoGE0,
OPERATIONAL,Bar Do Aurino,46.0,4.6,"Avenida Rio Grande do Norte - Cidade da Esperança, Natal",-5.8269452,-35.2380107,"['bar', 'point_of_interest', 'establishment']",ChIJCb-rIxNVsgcRpCSjlRR3JK4,
OPERATIONAL,Espetinho da Cilene,107.0,4.7,"Rua Virgílio Trindade, 56 - Nossa Senhora de Nazaré, Natal",-5.817675100000001,-35.22628849999999,"['bar', 'point_of_interest', 'establishment']",ChIJiZ5lEIpVsgcRI23jlZC6-4w,
OPERATIONAL,Churrasquinho do Anchieta,53.0,4.6,"2258, Avenida Lima e Silva, 2234 - Nossa Senhora de Nazaré, Natal",-5.819858600000001,-35.2239142,"['bar', 'point_of_interest', 'establishment']",ChIJEf02Gl1VsgcRzXQokrgaLYA,
OPERATIONAL,Espetinho do Renato,13.0,4.2,"Avenida Lima e Silva, 64A - Nossa Senhora de Nazaré, Natal",-5.8166584,-35.2324896,"['bar', 'point_of_interest', 'establishment']",ChIJbQ3roJ9VsgcRXLtYbXUQtuo,
OPERATIONAL,Kleiton Silvestre Hair,11.0,4.6,"Rua Natal, 04 - Cidade da Esperança, Natal",-5.823265699999999,-35.23846640000001,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJpwLvb6FVsgcR6SR0juw79sE,
OPERATIONAL,Conveniência LF,6.0,4.7,"Travessa Brasila, 432 - Cidade da Esperança, Natal",-5.8321357,-35.23305140000001,"['bar', 'point_of_interest', 'establishment']",ChIJ-TXm8RBVsgcR4NzSGyHgPj0,
OPERATIONAL,Bino's Bar e Restaurante,50.0,4.3,"Avenida Lima e Silva, 46 - Nossa Senhora de Nazaré, Natal",-5.816612000000001,-35.2329453,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ6cDTykZVsgcRTdgi02xgvUw,
OPERATIONAL,CHURRASQUINHO PONTO 6,4.0,5.0,"Avenida Miguel Castro, 1011 - Nossa Senhora de Nazaré, Natal",-5.8164467,-35.22823329999999,"['bar', 'point_of_interest', 'establishment']",ChIJwQx8M8lVsgcRUrTixQfTUhE,
OPERATIONAL,Studio Ewerton Farias,5.0,5.0,"Rua Tiradentes, 399 - Nossa Senhora de Nazaré, Natal",-5.8171141,-35.2344533,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJMTwpO1VVsgcRgE6CYGym_VI,
CLOSED_TEMPORARILY,"Du Vevé - Lanche, Espetinho e Gela",,,"Avenida Miguel Castro - Lagoa Nova, Natal",-5.8164575,-35.22812839999999,"['bar', 'point_of_interest', 'establishment']",ChIJ-xfxHTNVsgcR9lcrZBrt5Js,
OPERATIONAL,BAR DOS AMIGOS,,,"Avenida Miguel Castro, 1010C - Lagoa Nova, Natal",-5.8163815,-35.22828369999999,"['bar', 'point_of_interest', 'establishment']",ChIJu9e5iERVsgcRYurk8zxTV-c,
OPERATIONAL,Buteco Pai Dégua,800.0,4.5,"Rua Jaguarari, 2081 - Lagoa Nova, Natal",-5.818090000000001,-35.217959,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJseWt0F5VsgcR8L8SCUDIM6A,
OPERATIONAL,Caves Priorato - Wine Shop,54.0,5.0,"Avenida Nascimento de Castro 1677 celular (84)9.9604-0071 - Lagoa Nova, Natal",-5.8149578,-35.2149113,"['liquor_store', 'meal_delivery', 'bar', 'storage', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ5dqrcR3_sgcRZnvVuUuy41Q,
CLOSED_TEMPORARILY,Casa de Aleff,1.0,1.0,"Avenida Nascimento de Castro, 1721 - Lagoa Nova, Natal",-5.815404,-35.2140197,"['bar', 'point_of_interest', 'establishment']",ChIJO0uqbkX_sgcR9NItig4JbBk,
CLOSED_TEMPORARILY,Buteco prame,,,"Rua Jaguarari, Natal",-5.816527600000001,-35.21755149999999,"['bar', 'point_of_interest', 'establishment']",ChIJ_cgelXRVsgcRNpWQSvN25Ec,
OPERATIONAL,Espetinho do Dantas,153.0,4.5,"Avenida Nascimento de Castro - Dix-Sept Rosado, Natal",-5.8157869,-35.2134865,"['bar', 'point_of_interest', 'establishment']",ChIJA8hb2E9VsgcRh96Idnponq8,
OPERATIONAL,Kell Cabeleireiros,7.0,5.0,"Avenida Nascimento de Castro, 1806A - Lagoa Nova, Natal",-5.8160851,-35.21312290000001,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJQ_Tdy9n_sgcR6Rn2BMh94vA,
OPERATIONAL,Belle de Jour Botequim,61.0,4.2,"Avenida Nascimento de Castro, 1826 - Lagoa Nova, Natal",-5.816316899999999,-35.2127128,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJUfk4ZYRVsgcRqwFrspHOnMk,
OPERATIONAL,Bola de Ouro Bar e Futebol,30.0,4.9,"Rua Sérgio Severo, 1323 - Loja 02 - Lagoa Nova, Natal",-5.819901199999999,-35.21403789999999,"['bar', 'point_of_interest', 'establishment']",ChIJQ3aNAhj_sgcRZED4u-IvKBQ,
OPERATIONAL,Five One Coffee,9.0,5.0,"Avenida Nascimento de Castro, 1555 - Lagoa Nova, Natal",-5.814131499999999,-35.2172619,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ216ip9BVsgcRU91tQfCcYiM,
OPERATIONAL,Bar do Motoqueiro,76.0,4.4,"Rua Padre Champagnat, 25 - Lagoa Nova, Natal",-5.813827,-35.2139868,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJjRPF8Pf_sgcRicbZsk_P9UY,
OPERATIONAL,A Confraria 084 Gastrobar - Lagoa Nova,257.0,4.6,"Avenida Amintas Barros, 3331 - Lagoa Nova, Natal",-5.819219100000001,-35.2121574,"['bar', 'point_of_interest', 'establishment']",ChIJ619olFf_sgcRF9GjinmR-oM,
CLOSED_TEMPORARILY,Leo Bar,10.0,4.6,"Rua Jaguarari, 1866 - Lagoa Nova, Natal",-5.812981,-35.2164146,"['bar', 'point_of_interest', 'establishment']",ChIJ42ZFjFdVsgcRMUy50OPbu30,
OPERATIONAL,Fulô - Brewshop e Cervejaria Artesanal,9.0,4.0,"Travessa Murilo Melo, 50 - Lagoa Nova, Natal",-5.8146768,-35.2188609,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ-6sOqfdVsgcR8r1cOHGV4kA,
OPERATIONAL,Cigarreira Mig's,,,"Rua Deputado Marcílio Furtado - Lagoa Nova, Natal",-5.821367700000001,-35.21475019999999,"['bar', 'point_of_interest', 'establishment']",ChIJXf28X_X_sgcRaY10pRBePQk,
OPERATIONAL,Studio M Hair Care,1.0,5.0,"Rua São José, 2175 - Lagoa Nova, Natal",-5.8214652,-35.2157525,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJdUKj6GdVsgcRcnbDm1UPfxQ,
OPERATIONAL,Espetinho do Ronaldo,2.0,5.0,"Avenida Antônio Basílio, 2652 - Lagoa Nova, Natal",-5.8132745,-35.2126095,"['bar', 'point_of_interest', 'establishment']",ChIJb7KLNUL_sgcR7UiMZUntBsE,
OPERATIONAL,Café House Beer,2.0,5.0,"Avenida Nascimento de Castro, 1515 - Lagoa Nova, Natal",-5.813523799999999,-35.2189471,"['bar', 'point_of_interest', 'establishment']",ChIJteH9aohVsgcRPwyURplFWww,
CLOSED_TEMPORARILY,Cantina aurora Aldenora Nelo,,,"Rua da Aurora, 68 - Lagoa Nova, Natal",-5.812007999999999,-35.2136663,"['bar', 'point_of_interest', 'establishment']",ChIJS0GuAV__sgcR0cgxo5ePJRQ,
